entity_type;bundle;deleted;entity_id;revision_id;language;delta;field_illustration2_fid;field_illustration2_alt;field_illustration2_title;field_illustration2_width;field_illustration2_height
node;imprimeur_lithographe;0;26989;26989;und;8;1538;"";Ilsée, princesse de Tripoli.;1024;1380
node;imprimeur_lithographe;0;26989;26989;und;9;1539;"";Ilsée, princesse de Tripoli.;1024;1378
node;imprimeur_lithographe;0;26989;26989;und;10;1549;"";Bières de la Meuse. A. Mucha ill. 1897.;1024;1509
node;imprimeur_lithographe;0;26989;26989;und;11;1545;"";Champagne Ruinart. A. Mucha ill. 1897.;560;1566
node;imprimeur_lithographe;0;26989;26989;und;12;1550;"";Monaco-Monte-Carlo. A. Mucha ill. 1897.;1024;1485
node;imprimeur_lithographe;0;26989;26989;und;13;1552;"";Têtes byzantines. A. Mucha ill. 1897.;1382;1054
node;imprimeur_lithographe;0;26989;26989;und;14;1553;"";La Trappistine, A. Mucha ill. 1897.;593;1566
node;imprimeur_lithographe;0;26989;26989;und;15;1554;"";Les Fleurs. A. Mucha ill. 1897.;661;1566
node;imprimeur_lithographe;0;26989;26989;und;16;1556;"";Champagne Moët et Chandon White Star. A. Mucha ill. 1899.;673;1565
node;imprimeur_lithographe;0;26989;26989;und;17;1560;"";Le Pater, couverture. A. Mucha ill. 1899. ;1024;1393
node;imprimeur_lithographe;0;26989;26989;und;18;1561;"";"Le Pater. A; Mucha ill. 1899;";1024;1401
node;imprimeur_lithographe;0;26989;26989;und;19;1559;"";Cloches de Noël et de Pâques. A. Mucha ill. 1900.;1024;1440
node;imprimeur_lithographe;0;26989;26989;und;20;1555;"";[Bretagne. Chardon de grève]. A. Mucha ill. 1902.;795;1566
node;imprimeur_lithographe;0;26989;26989;und;21;1562;"";Exposition universelle de Saint-Louis. A. Mucha ill. 1903.;1024;1346
node;imprimeur_lithographe;0;26989;26989;und;22;1581;"";Biscuits Lefèvre-Utile. A. Mucha ill. 1896. [Bibl. Forney];1089;1517
node;imprimeur_lithographe;0;26989;26989;und;23;1567;"";Biscuits Lefèvre-Utile. 1891? [Bibl. Forney];1010;1449
node;imprimeur_lithographe;0;26989;26989;und;24;1563;"";Kerr's sewing cotton. 1891?  [Bibl. Forney];1471;1068
node;imprimeur_lithographe;0;26989;26989;und;25;1570;"";Magasin de nouveautés Paschal, Le Caire. [Bibl. Forney];1035;1303
node;imprimeur_lithographe;0;26989;26989;und;26;1579;"";Biscuits Félix Potin. 1890. [Bibl. Forney];1066;1469
node;imprimeur_lithographe;0;26989;26989;und;27;1578;"";Chocolates Minon. 1890. [Bibl. Forney];1081;1501
node;imprimeur_lithographe;0;26989;26989;und;28;1571;"";Aux Halles centrales. Calendrier 1893. [Bibl. Forney];1493;1033
node;imprimeur_lithographe;0;26989;26989;und;29;1572;"";Fry's cocoa. 1893. [Bibl. Forney];1482;1050
node;imprimeur_lithographe;0;26989;26989;und;30;1574;"";Fil de lin Extra. 1893. [Bibl. Forney];1106;1382
node;imprimeur_lithographe;0;26989;26989;und;31;1575;"";Absinthe Pernod. 1893.  [Bibl. Forney];1089;1470
node;imprimeur_lithographe;0;26989;26989;und;32;1576;"";Delettrez, Amaryllis du Japon. 1893. [Bibl. Forney];1066;1458
node;imprimeur_lithographe;0;26989;26989;und;33;1577;"";Beurre d'Isigny Bretel frères. 1893. [Bibl. Forney];994;1451
node;imprimeur_lithographe;0;26989;26989;und;34;1568;"";Biscuits Vendroux. 1894? [Bibl. Forney];1419;1006
node;imprimeur_lithographe;0;26989;26989;und;35;1580;"";Bouillon Maggi. 1894.  [Bibl. Forney];1038;1450
node;imprimeur_lithographe;0;26989;26989;und;36;1573;"";Fumez le Job. 1896? [Bibl. Forney];986;1366
node;imprimeur_lithographe;0;26989;26989;und;37;1569;"";Champagne Lamotte. 1899? [Bibl. Forney];1035;1507
node;imprimeur_lithographe;0;26993;26993;und;0;1141;"";Certificat d'apprentissage de la veuve Decker. [A. N.];2223;2778
node;imprimeur_lithographe;0;26994;26994;und;0;1144;"";Concour régional agricole. Plan. 1860.;1306;1054
node;imprimeur_lithographe;0;26994;26994;und;1;1145;"";Carte servant à l'intelligence du projet de chemin de fer...;1504;1054
node;imprimeur_lithographe;0;26994;26994;und;2;1146;"";Carte des chemins de fer d'Europe centrale. 1861.;1536;864
node;imprimeur_lithographe;0;26994;26994;und;3;1143;"";Vue des Trois-Epis. 1867.;1494;980
node;imprimeur_lithographe;0;26995;26995;und;0;1148;"";Cathédrale de Colmar. J. Rothmuller lith. 1839.;803;1211
node;imprimeur_lithographe;0;26995;26995;und;1;1149;"";Château de Zellenberg en 1784. J. Rothmuller lith. 1839.;1254;1054
node;imprimeur_lithographe;0;26995;26995;und;2;1150;"";Église de Thann. J. Rothmuller lith. 1839;768;1231
node;imprimeur_lithographe;0;26995;26995;und;3;1153;"";Château de Saint-Ulrich. J. Rothmuller lith. 1839.;1281;1054
node;imprimeur_lithographe;0;26995;26995;und;4;1154;"";Cathédrale de Strasbourg, intérieur.  J. Rothmuller lith. 1839.;760;1158
node;imprimeur_lithographe;0;26995;26995;und;5;1155;"";Château du Hoehen-Koenigsburg, intérieur.  J. Rothmuller lith. 1839.;726;1207
node;imprimeur_lithographe;0;26995;26995;und;6;1156;"";Dussenbach.  J. Rothmuller lith. 1839.;723;1074
node;imprimeur_lithographe;0;26995;26995;und;7;1158;"";Château de Spesbourg. J. Rothmuller lith. 1839.;789;1104
node;imprimeur_lithographe;0;26995;26995;und;8;1151;"";Kaysersberg. J. Rothmuller lith. 1850.;856;1214
node;imprimeur_lithographe;0;26996;26996;und;0;1159;"";Le lieutenant général Rapp.;1322;1054
node;imprimeur_lithographe;0;26997;26997;und;0;1164;"";Carte de la partie du département du Haut-Rhin..., 1861. [BNU Strasbourg];1024;1461
node;imprimeur_lithographe;0;26998;26998;und;0;1172;"";Notice généalogique et historique sur la famille de Bary. 1877.;977;1566
node;imprimeur_lithographe;0;26998;26998;und;1;1173;"";Congrès viticole, 1885.;1024;1360
node;imprimeur_lithographe;0;26999;26999;und;0;1170;"";Carte géologique du canton de Guebwiller. [1856] BNU Strasbourg.;1489;1054
node;imprimeur_lithographe;0;26999;26999;und;1;1171;"";Zootechnie ou science qui traite du choix des animaux domestiques...;680;1262
node;imprimeur_lithographe;0;27001;27001;und;0;1260;"";Mont Sainte-Odile. Eglise conventuelle.;1453;903
node;imprimeur_lithographe;0;27001;27001;und;1;1261;"";Thann au XVIIe siècle.;1536;1038
node;imprimeur_lithographe;0;27001;27001;und;2;1262;"";"";1479;1054
node;imprimeur_lithographe;0;27001;27001;und;3;1263;"";Un pélerin au Mont Sainte-Odile.;1024;1119
node;imprimeur_lithographe;0;27001;27001;und;4;1264;"";Brevet de la Société départementale d'agriculture.;1315;1054
node;imprimeur_lithographe;0;27001;27001;und;5;3212;"";En-tête de facture. 1869.;3149;1613
node;imprimeur_lithographe;0;27003;27003;und;0;1218;"";Guide pour le Hohwald et ses environs. 1863.;1536;1008
node;imprimeur_lithographe;0;27003;27003;und;1;1219;"";Ehrendiplom. 1875.;1414;1054
node;imprimeur_lithographe;0;27009;27009;und;0;1220;"";Vue de Barr.;1381;1054
node;imprimeur_lithographe;0;27009;27009;und;1;1221;"";Hôtel et bains au Bühl.;1536;1002
node;imprimeur_lithographe;0;27010;27010;und;0;1225;"";Paysanne du Kochersberg.;1024;1487
node;imprimeur_lithographe;0;27010;27010;und;1;1223;"";Jeune paysan de Kehl.;1024;1445
node;imprimeur_lithographe;0;27010;27010;und;2;1224;"";Jeune paysanne de Kehl.;1024;1445
node;imprimeur_lithographe;0;27010;27010;und;3;1227;"";Cathédrale de Strasbourg.;792;1233
node;imprimeur_lithographe;0;27010;27010;und;4;1226;"";Institut des sourds-muets de Strasbourg. 1840.;1536;1034
node;imprimeur_lithographe;0;27010;27010;und;5;1229;"";Hôtel de la Ville de Paris à Strasbourg.;1383;1054
node;imprimeur_lithographe;0;27010;27010;und;6;1230;"";Monument de Gutenberg à Strasbourg.;759;1194
node;imprimeur_lithographe;0;27010;27010;und;7;1231;"";Hurel et Greyenbiehl, fabricants de pipes. Papier à en-tête.;1536;1032
node;imprimeur_lithographe;0;27010;27010;und;8;1232;"";Sortie  à la campagne.;1468;1054
node;imprimeur_lithographe;0;27010;27010;und;9;1233;"";Guide du voyageur de Strasbourg à Francfort. 1840.;1024;1491
node;imprimeur_lithographe;0;27011;27011;und;0;1435;"";Route conduisant au Rhin. Carte distribuée à l'armée française...;1261;1054
node;imprimeur_lithographe;0;27011;27011;und;1;1436;"";Hôtel de la Maison rouge. Menu.;1024;1281
node;imprimeur_lithographe;0;27011;27011;und;2;1437;"";Souvenir du 25e anniversaire de la fondation de l'Union musicale ;1024;1224
node;imprimeur_lithographe;0;27011;27011;und;3;1438;"";Fête de gymnastique. 1876.;1413;1054
node;imprimeur_lithographe;0;27011;27011;und;4;1439;"";Ppoème à Coléo. 1876.;912;1473
node;imprimeur_lithographe;0;27011;27011;und;5;1440;"";Cathédrale de Strasbourg. Détails architecturaux. 1877.;1420;1054
node;imprimeur_lithographe;0;27011;27011;und;6;1443;"";Union musicale de Strasbourg. Programme. 1877.;1496;1054
node;imprimeur_lithographe;0;27011;27011;und;7;1444;"";Soirée de famille travestie. 1877.;1495;1054
node;imprimeur_lithographe;0;27011;27011;und;8;1442;"";Café Spiegel. Entrée. 1881.;1476;1054
node;imprimeur_lithographe;0;27011;27011;und;9;1445;"";Anniversire de la fondation de la Société des frères limeurs. 1882.;1309;1054
node;imprimeur_lithographe;0;27011;27011;und;10;1441;"";Programme de concert. 1883.;936;1197
node;imprimeur_lithographe;0;27015;27015;und;0;1365;"";Invitation satirique. 1866.;1024;1341
node;imprimeur_lithographe;0;27018;27018;und;0;1333;"";Jean Midolle. Spécimens d'écritures. 1834.;701;602
node;imprimeur_lithographe;0;27018;27018;und;1;1336;"";Alphabet diabolique. Midolle ill. 1835.;1356;1054
node;imprimeur_lithographe;0;27018;27018;und;2;1337;"";Gothique composée. Midolle ill. 1835.;1383;1054
node;imprimeur_lithographe;0;27018;27018;und;3;1335;"";Jour de marché. Stridbeck ill. 1835.;1371;1054
node;imprimeur_lithographe;0;27018;27018;und;4;1338;"";Colmar. Sandmann ill. 1836.;1464;939
node;imprimeur_lithographe;0;27018;27018;und;5;1339;"";Forges de Framont. Th. Muller ill. 1837.;1486;1054
node;imprimeur_lithographe;0;27018;27018;und;6;1340;"";Vue de l'écluse des Bois de Strasbourg. Schuler ill. 1837.;1474;1054
node;imprimeur_lithographe;0;27018;27018;und;7;1341;"";Carte du cours du Rhin de Bâle à Lauterbourg. 1840.;394;527
node;imprimeur_lithographe;0;27018;27018;und;8;1342;"";Cathédrale de Colmar. Rothermuller ill. 1840.;846;1170
node;imprimeur_lithographe;0;27018;27018;und;9;1343;"";Cortège industriel à Strasbourg. Les fleuristes. 1840.;1536;975
node;imprimeur_lithographe;0;27018;27018;und;10;1344;"";Cortège industriel à Strasbourg. Les typographes. 1840.;1536;631
node;imprimeur_lithographe;0;27018;27018;und;11;1346;"";Plan de Strasbourg et de ses principaux édifices. Massinger dess. 1841.;1221;1054
node;imprimeur_lithographe;0;27018;27018;und;12;1347;"";Billet de la loterie de la Charité. 1841.;1536;1021
node;imprimeur_lithographe;0;27018;27018;und;13;1348;"";Panorama des Vosges...De Saverne à Sélestat. 1841.;1536;319
node;imprimeur_lithographe;0;27018;27018;und;14;1349;"";Souvenir de Strasbourg. Plantation des arbres de la Liberté. 1848.;889;1180
node;imprimeur_lithographe;0;27018;27018;und;15;1350;"";Magasin Bernard, Simon et cie. 1850.;1402;1054
node;imprimeur_lithographe;0;27018;27018;und;16;1351;"";Porte Haute à Ribeauvillé. Rothmuller ill. 1850.;1295;1054
node;imprimeur_lithographe;0;27018;27018;und;17;1352;"";Restaurant et café du débarcadère. Sélestat.;1254;1054
node;imprimeur_lithographe;0;27018;27018;und;18;1353;"";Soieries, cachemires et nouveautés Carré et Broistedt.;1502;1054
node;imprimeur_lithographe;0;27018;27018;und;19;1354;"";Carte géologique du Bas-Rhin par A. Daubrée. 1851.;1024;1215
node;imprimeur_lithographe;0;27018;27018;und;20;1355;"";Carte du chemin de fer de Strasbourg à Bâle. 1852.;1024;1333
node;imprimeur_lithographe;0;27018;27018;und;21;1356;"";Sacré-Coeur à Kientzheim. Les bains. Flaxland ill. 1852.;801;1195
node;imprimeur_lithographe;0;27018;27018;und;22;1357;"";Carte de membre de l'Union musicale. 1854.;1473;1054
node;imprimeur_lithographe;0;27018;27018;und;23;1358;"";Murbach. Guide du voyageur... 1854.;1536;867
node;imprimeur_lithographe;0;27018;27018;und;24;1359;"";Ancienne chapelle Saint-Michel. 1855.;1407;1054
node;imprimeur_lithographe;0;27018;27018;und;25;1360;"";Armure du duc d'Épernon. A. Touchemolin ill. 1855.;643;1038
node;imprimeur_lithographe;0;27018;27018;und;26;1330;"";Gay, receveur des douanes. Schuler dess. 1855.;1016;1086
node;imprimeur_lithographe;0;27018;27018;und;27;1331;"";Cathédrale de Strasbourg, détails d'ornementation. Piton ill.1855.;883;1202
node;imprimeur_lithographe;0;27018;27018;und;28;1329;"";Ancien hôtel de la Monnaie. Strasbourg illustré. 1855.;1290;1054
node;imprimeur_lithographe;0;27018;27018;und;29;1332;"";Costumes strasbourgeois du XVIe siècle. Piton ill. 1855.;1250;1054
node;imprimeur_lithographe;0;27018;27018;und;30;1328;"";Diplôme du comice agricole. 1859.;1470;1054
node;imprimeur_lithographe;0;27018;27018;und;31;1327;"";Histoire universelle contemporaine. Prospectus. 1862.;1024;1412
node;imprimeur_lithographe;0;27018;27018;und;32;1366;"";Luxation congénitale des deux fémurs. Observations d'anatomie... 1863.;1536;1027
node;imprimeur_lithographe;0;27018;27018;und;33;1326;"";Souvenir du festival de Strasbourg. 1863.;907;706
node;imprimeur_lithographe;0;27018;27018;und;34;1325;"";Théâtre des singes et chiens savants. 1864.;1400;1054
node;imprimeur_lithographe;0;27018;27018;und;35;1324;"";Plan de Strasbourg et de sa banlieue. 1866.;1503;1054
node;imprimeur_lithographe;0;27018;27018;und;36;1322;"";Strasbourg. Jupe rouge la catholique. 1870.;904;1122
node;imprimeur_lithographe;0;27018;27018;und;37;1323;"";Armée française, 1870.;1024;1438
node;imprimeur_lithographe;0;27018;27018;und;38;1361;"";Tumulus des 10 officiers prussiens. A. Touchemolin ill. 1871.;1536;1032
node;imprimeur_lithographe;0;27018;27018;und;39;1544;""; Description géologique et minéralogique du département du Bas-Rhin, par M. A. Daubrée;1536;715
node;imprimeur_lithographe;0;27018;27018;und;40;4069;"";Carte publicitaire.  [Coll. particulière];2324;1408
node;imprimeur_lithographe;0;27018;27018;und;41;1643;"";Saverne et ses environs. E. Laville ill.;1024;1478
node;imprimeur_lithographe;0;27018;27018;und;42;4197;"";Carte publicitaire  [Coll. privée];1362;861
node;imprimeur_lithographe;0;27018;27018;und;43;4212;"";Carte porcelaine publicitaire  [Coll. privée];1400;859
node;imprimeur_lithographe;0;27019;27019;und;0;1334;"";Le major Lafontaine et sa famille. 1832.;1345;1054
node;imprimeur_lithographe;0;27020;27020;und;0;1369;"";Sceaux du Chapitre de Saint-Thomas [;880;1262
node;imprimeur_lithographe;0;27020;27020;und;1;1370;"";Publicité pour le cirage Jacquand.;1024;1524
node;imprimeur_lithographe;0;27020;27020;und;2;1372;"";Illustration de Base. Travaux du pont du Rhin.;672;966
node;imprimeur_lithographe;0;27020;27020;und;3;1374;"";Publicité dans l'Illustration de Bade.;603;969
node;imprimeur_lithographe;0;27020;27020;und;4;1375;"";Affiche typographique. 1857.;1024;1481
node;imprimeur_lithographe;0;27020;27020;und;5;1376;"";Le veilleur de nuit;1024;1440
node;imprimeur_lithographe;0;27020;27020;und;6;1379;"";Saverne et ses environs;966;1464
node;imprimeur_lithographe;0;27020;27020;und;7;1381;"";Commandant Silbermann;873;1439
node;imprimeur_lithographe;0;27020;27020;und;8;1378;"";Planche de lanciers de l'armée française.;1024;1254
node;imprimeur_lithographe;0;27020;27020;und;9;1382;"";Cent-Gardes;1536;942
node;imprimeur_lithographe;0;27020;27020;und;10;1383;"";Planche d'artilleurs de l'armée françasie.;1536;903
node;imprimeur_lithographe;0;27020;27020;und;11;1386;"";Service franco-allemand par les chemins de fer de l'Est;1024;1522
node;imprimeur_lithographe;0;27020;27020;und;12;1387;"";En-tête de facture;1536;1026
node;imprimeur_lithographe;0;27020;27020;und;13;1650;"";Vitrail du XIIIe siècle de la cathédrale de Strasbourg;513;1566
node;imprimeur_lithographe;0;27021;27021;und;0;1367;"";Portrait  de A.  Schwalb, par G.A. Schwalb.1858.;897;1250
node;imprimeur_lithographe;0;27021;27021;und;1;1368;"";Sainte-Marie-aux-mines. 1860.;1238;1054
node;imprimeur_lithographe;0;27021;27021;und;2;4292;"";Carte porcelaine  [Coll. particulière];1239;857
node;imprimeur_lithographe;0;27025;27025;und;0;1257;"";Le collège de Rouffach et ses environs.;1278;1054
node;imprimeur_lithographe;0;27025;27025;und;1;4274;"";Papier à lettres [Coll. privée];2760;2135
node;imprimeur_lithographe;0;27025;27025;und;2;4315;"";Eglise paroissiale de Guebwiller;870;1284
node;imprimeur_lithographe;0;27028;27028;und;0;1259;"";Vue des Trois-Epis. Weigel ill.,1867.;1494;980
node;imprimeur_lithographe;0;27030;27030;und;0;3949;"";Plaque émaillée [Collection A. B.];3055;2301
node;imprimeur_lithographe;0;27030;27030;und;1;4198;"";Catalogue commercial de la maison Dorin [Ville de Paris, Bib. Forney];406;583
node;imprimeur_lithographe;0;27030;27030;und;2;4199;"";Catalogue commercial de la maison Dorin [Ville de Paris, Bib. Forney];406;592
node;imprimeur_lithographe;0;27030;27030;und;3;4297;""; Genève et le Mont-Blanc. 1890.;1024;1530
node;imprimeur_lithographe;0;27030;27030;und;4;4298;""; Le Courrier Français illustré ;1024;1504
node;imprimeur_lithographe;0;27032;27032;und;0;1453;"";Diplôme de l'Exposition agricole et commerciale.1884.;1288;1054
node;imprimeur_lithographe;0;27032;27032;und;1;1455;"";Alexandrie;1472;1054
node;imprimeur_lithographe;0;27032;27032;und;2;1454;"";Tambour-major;1024;1349
node;imprimeur_lithographe;0;27032;27032;und;3;1456;"";Armée française. Fantassins. Zouaves.;1024;1438
node;imprimeur_lithographe;0;27032;27032;und;4;1457;"";Armée française. Zouaves.;1024;1351
node;imprimeur_lithographe;0;27032;27032;und;5;1458;"";Image à monter, mise en mouvement par la chaleur.;1309;1054
node;imprimeur_lithographe;0;27032;27032;und;6;1459;"";Le chemin du Paradis. Jeu de l'oie.;1268;1054
node;imprimeur_lithographe;0;27032;27032;und;7;1460;"";Pantin à découper.;1024;1352
node;imprimeur_lithographe;0;27032;27032;und;8;1461;"";Bataille de Sedan.;1296;1054
node;imprimeur_lithographe;0;27032;27032;und;9;1462;"";La fête au village. Planche à découper et colorier. 1883.;1280;1054
node;imprimeur_lithographe;0;27038;27038;und;0;1594;"";Méthode pratique simplifiée...;1023;1451
node;imprimeur_lithographe;0;27041;27041;und;0;1595;"";Mappemonde;1474;1054
node;imprimeur_lithographe;0;27047;27047;und;0;1651;"";Maison de Fieschi;885;1566
node;imprimeur_lithographe;0;27047;27047;und;1;1652;"";Portrait de Fieschi;889;1566
node;imprimeur_lithographe;0;27047;27047;und;2;1653;"";Isolier et Marie. Couverture.;387;625
node;imprimeur_lithographe;0;27048;27048;und;0;1596;"";Nouvelle carte de l'Afrique;1294;1054
node;imprimeur_lithographe;0;27048;27048;und;1;1598;"";Carte élémentaire géo-hydrographique;1499;1054
node;imprimeur_lithographe;0;27048;27048;und;2;1599;"";Nouvelle carte de l'Europe;1303;1054
node;imprimeur_lithographe;0;27048;27048;und;3;1600;"";Lit orthorachidique;1418;1054
